Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Year,Month,Day,Weekday,Quarter
2022-12-08,2,15,4,1,176,84,69,98.84,21.02,15,2,0,17.42,0,2022,12,8,3,4
2022-12-08,2,16,1,2,214,192,75,185.73,31.18,0,2,1,32.16,0,2022,12,8,3,4
2022-12-08,2,17,4,0,177,28,65,36.68,89.45,15,3,1,86.1,3,2022,12,8,3,4
2022-12-08,2,18,2,2,435,296,81,297.08,26.32,20,0,1,30.83,0,2022,12,8,3,4
2022-12-08,2,19,1,0,367,290,131,294.93,51.84,15,1,1,51.77,2,2022,12,8,3,4
2022-12-08,3,0,2,2,292,142,26,138.35,79.01,15,3,1,76.79,1,2022,12,8,3,4
2022-12-08,3,1,2,1,319,151,198,164.68,88.59,5,0,1,84.01,1,2022,12,8,3,4
2022-12-08,3,2,2,2,230,44,71,61.88,86.62,20,2,0,88.56,2,2022,12,8,3,4
2022-12-08,3,3,3,0,431,191,66,193.74,28.04,20,2,0,24.43,2,2022,12,8,3,4
2022-12-08,3,4,3,1,77,21,144,31.64,18.35,20,3,0,17.72,2,2022,12,8,3,4
2022-12-08,3,5,1,2,302,268,98,282.38,10.14,0,1,1,10.97,3,2022,12,8,3,4
2022-12-08,3,6,1,2,284,24,139,35.77,21.62,10,1,0,19.02,1,2022,12,8,3,4
2022-12-08,3,7,2,3,102,72,173,68.59,67.27,5,1,1,67.64,0,2022,12,8,3,4
2022-12-08,3,8,2,1,67,16,68,20.09,82.42,5,0,0,80.07,2,2022,12,8,3,4
2022-12-08,3,9,3,3,88,78,138,90.21,94.82,20,3,0,96.68,0,2022,12,8,3,4
2022-12-08,3,10,4,3,405,42,24,54.41,51.19,10,2,0,46.23,1,2022,12,8,3,4
2022-12-08,3,11,0,3,207,179,43,172.67,39.36,10,3,0,34.63,0,2022,12,8,3,4
2022-12-08,3,12,0,0,203,180,144,191.15,57.1,0,1,0,61.75,2,2022,12,8,3,4
2022-12-08,3,13,3,2,132,23,83,18.71,14.03,5,0,1,9.82,1,2022,12,8,3,4
2022-12-08,3,14,2,1,320,33,198,26.09,35.86,15,2,1,39.39,1,2022,12,8,3,4
2022-12-08,3,15,2,0,463,241,87,234.33,62.58,15,3,0,60.04,1,2022,12,8,3,4
2022-12-08,3,16,2,3,294,72,41,64.94,41.59,20,2,1,43.26,0,2022,12,8,3,4
2022-12-08,3,17,2,0,144,116,42,107.09,26.69,0,0,0,28.04,0,2022,12,8,3,4
2022-12-08,3,18,0,2,257,184,49,183.61,59.88,0,0,0,60.6,0,2022,12,8,3,4
2022-12-08,3,19,3,0,157,106,119,98.21,61.3,0,1,0,65.44,1,2022,12,8,3,4
2022-12-08,4,0,2,3,354,312,53,316.66,30.32,5,3,1,34.22,3,2022,12,8,3,4
2022-12-08,4,1,2,1,463,372,167,365.1,18.0,5,2,0,18.03,1,2022,12,8,3,4
2022-12-08,4,2,4,3,331,99,36,115.43,89.77,20,1,0,93.11,0,2022,12,8,3,4
2022-12-08,4,3,3,3,126,18,196,9.73,99.24,5,1,0,100.35,3,2022,12,8,3,4
2022-12-08,4,4,1,3,125,72,175,87.45,42.93,0,0,1,38.92,1,2022,12,8,3,4
2022-12-08,4,5,2,1,92,78,175,82.42,87.06,15,2,0,88.76,1,2022,12,8,3,4
2022-12-08,4,6,4,3,210,196,175,190.37,97.72,5,0,0,94.13,3,2022,12,8,3,4
2022-12-08,4,7,1,0,369,305,80,310.11,20.38,15,1,0,22.31,0,2022,12,8,3,4
2022-12-08,4,8,1,3,451,231,152,239.01,22.91,15,3,0,22.85,0,2022,12,8,3,4
2022-12-08,4,9,4,3,215,207,128,201.11,52.32,10,0,1,56.83,3,2022,12,8,3,4
2022-12-08,4,10,3,0,366,242,191,247.59,38.69,10,1,1,40.78,0,2022,12,8,3,4
2022-12-08,4,11,4,3,193,93,72,94.81,67.45,10,2,1,70.15,0,2022,12,8,3,4
2022-12-08,4,12,4,0,245,115,150,118.45,95.46,0,3,0,99.9,2,2022,12,8,3,4
2022-12-08,4,13,1,0,90,84,91,80.75,29.44,5,3,1,27.1,3,2022,12,8,3,4
2022-12-08,4,14,3,0,132,73,138,65.15,37.51,10,3,0,36.39,2,2022,12,8,3,4
2022-12-08,4,15,3,3,284,251,151,246.67,82.75,15,1,1,83.49,1,2022,12,8,3,4
2022-12-08,4,16,2,2,227,214,181,222.4,32.5,0,2,1,33.15,3,2022,12,8,3,4
2022-12-08,4,17,0,3,67,62,41,63.94,46.7,0,2,1,49.43,2,2022,12,8,3,4
2022-12-08,4,18,2,1,375,246,121,236.84,78.05,0,1,1,78.78,2,2022,12,8,3,4
2022-12-08,4,19,2,2,368,22,102,23.18,58.09,20,1,1,60.5,2,2022,12,8,3,4
2022-12-09,0,0,4,2,311,311,137,309.01,36.96,0,0,0,40.26,1,2022,12,9,4,4
2022-12-09,0,1,4,2,428,48,101,65.39,83.27,15,3,0,81.44,3,2022,12,9,4,4
2022-12-09,0,2,4,2,204,24,24,25.12,34.28,15,3,0,31.29,0,2022,12,9,4,4
2022-12-09,0,3,3,2,226,174,138,180.83,91.39,0,1,1,88.35,1,2022,12,9,4,4
2022-12-09,0,4,0,1,184,175,162,167.6,76.31,5,0,0,75.16,3,2022,12,9,4,4
2022-12-09,0,5,1,1,150,9,168,12.69,36.8,10,1,1,32.24,3,2022,12,9,4,4
2022-12-09,0,6,1,2,210,101,176,104.01,17.82,10,3,0,21.18,2,2022,12,9,4,4
2022-12-09,0,7,3,2,232,169,148,179.28,71.07,15,2,1,67.33,3,2022,12,9,4,4
2022-12-09,0,8,2,3,303,147,69,140.49,22.85,20,3,0,23.36,2,2022,12,9,4,4
2022-12-09,0,9,4,0,177,61,157,56.79,40.9,5,0,1,42.58,2,2022,12,9,4,4
2022-12-09,0,10,2,1,371,305,64,310.39,64.75,20,1,0,63.27,1,2022,12,9,4,4
2022-12-09,0,11,1,3,146,140,164,148.59,15.9,20,3,1,16.24,2,2022,12,9,4,4
2022-12-09,0,12,2,1,155,120,100,124.53,35.96,0,2,1,34.41,2,2022,12,9,4,4
2022-12-09,0,13,0,0,105,5,90,16.34,33.36,0,0,0,31.73,3,2022,12,9,4,4
2022-12-09,0,14,1,0,311,278,178,291.22,79.24,5,2,1,76.03,2,2022,12,9,4,4
2022-12-09,0,15,2,1,353,333,56,335.15,49.8,10,1,1,53.67,2,2022,12,9,4,4
2022-12-09,0,16,1,1,497,226,153,227.58,10.76,10,3,0,8.37,0,2022,12,9,4,4
2022-12-09,0,17,2,3,277,58,185,55.58,70.22,0,1,1,72.21,2,2022,12,9,4,4
2022-12-09,0,18,1,1,433,154,124,149.74,16.46,10,0,0,20.95,2,2022,12,9,4,4
2022-12-09,0,19,2,3,326,269,121,277.49,70.45,0,2,1,66.58,0,2022,12,9,4,4
2022-12-09,1,0,4,3,495,258,130,277.79,37.32,20,0,0,41.5,1,2022,12,9,4,4
2022-12-09,1,1,1,3,220,187,88,181.77,15.84,10,3,1,16.44,2,2022,12,9,4,4
2022-12-09,1,2,0,0,315,211,129,219.31,12.51,20,1,0,14.04,3,2022,12,9,4,4
2022-12-09,1,3,0,1,423,18,30,16.23,83.06,5,3,1,81.9,0,2022,12,9,4,4
2022-12-09,1,4,4,2,81,24,135,30.22,29.67,20,2,0,30.04,0,2022,12,9,4,4
2022-12-09,1,5,2,3,475,159,152,152.29,80.59,5,0,0,77.6,2,2022,12,9,4,4
2022-12-09,1,6,1,3,324,56,170,70.45,79.05,15,1,0,83.7,1,2022,12,9,4,4
2022-12-09,1,7,1,2,258,49,187,44.55,27.12,20,1,1,23.51,1,2022,12,9,4,4
2022-12-09,1,8,1,1,341,7,121,16.85,24.93,20,1,1,22.15,0,2022,12,9,4,4
2022-12-09,1,9,3,1,64,22,129,24.01,62.68,5,1,0,62.12,3,2022,12,9,4,4
2022-12-09,1,10,1,2,149,72,86,69.36,76.52,20,2,1,76.23,3,2022,12,9,4,4
2022-12-09,1,11,3,3,352,203,37,221.43,75.05,10,2,0,76.5,2,2022,12,9,4,4
2022-12-09,1,12,2,0,90,76,23,83.17,77.67,5,0,0,80.81,1,2022,12,9,4,4
2022-12-09,1,13,0,0,323,309,148,317.82,81.72,15,0,0,80.21,3,2022,12,9,4,4
2022-12-09,1,14,2,2,475,414,32,408.23,69.63,0,0,1,64.98,0,2022,12,9,4,4
2022-12-09,1,15,0,1,90,85,22,93.97,58.31,5,1,0,62.42,3,2022,12,9,4,4
2022-12-09,1,16,4,3,223,10,190,13.15,83.27,15,1,1,87.52,2,2022,12,9,4,4
2022-12-09,1,17,2,3,155,106,64,125.21,86.73,20,0,0,90.25,3,2022,12,9,4,4
2022-12-09,1,18,0,0,432,358,123,354.48,68.74,10,0,1,64.81,0,2022,12,9,4,4
2022-12-09,1,19,2,0,199,57,67,50.29,26.26,0,2,1,28.53,2,2022,12,9,4,4
2022-12-09,2,0,0,0,379,79,57,98.26,45.53,10,3,1,41.33,1,2022,12,9,4,4
2022-12-09,2,1,1,0,344,253,40,259.54,45.3,0,2,1,41.71,1,2022,12,9,4,4
2022-12-09,2,2,2,2,58,24,147,15.95,48.44,15,2,0,46.7,2,2022,12,9,4,4
2022-12-09,2,3,2,3,366,18,88,31.61,66.2,15,3,1,70.75,0,2022,12,9,4,4
2022-12-09,2,4,3,1,155,145,124,146.11,77.3,5,3,0,72.9,0,2022,12,9,4,4
2022-12-09,2,5,3,1,92,8,78,18.27,48.34,10,0,0,51.72,0,2022,12,9,4,4
2022-12-09,2,6,0,0,272,25,77,16.02,60.93,5,2,1,58.21,0,2022,12,9,4,4
2022-12-09,2,7,1,0,266,73,105,89.41,56.06,10,0,1,55.76,2,2022,12,9,4,4
2022-12-09,2,8,1,1,96,92,77,86.75,65.34,15,2,0,62.82,1,2022,12,9,4,4
2022-12-09,2,9,3,2,328,134,99,130.71,54.45,20,0,0,50.22,1,2022,12,9,4,4
2022-12-09,2,10,0,0,211,83,138,77.92,17.67,10,2,1,20.72,3,2022,12,9,4,4
2022-12-09,2,11,0,0,469,62,169,52.15,83.58,10,0,1,84.47,2,2022,12,9,4,4
2022-12-09,2,12,3,1,216,161,186,165.56,83.33,15,1,1,85.28,3,2022,12,9,4,4
2022-12-09,2,13,0,2,203,19,134,16.25,11.44,5,1,0,13.7,1,2022,12,9,4,4
2022-12-09,2,14,3,2,287,40,51,49.87,43.49,5,3,1,43.6,0,2022,12,9,4,4
2022-12-09,2,15,1,1,150,11,108,1.53,83.79,5,0,1,81.19,3,2022,12,9,4,4
2022-12-09,2,16,2,1,408,338,23,341.85,60.06,15,1,1,63.44,2,2022,12,9,4,4
2022-12-09,2,17,0,3,233,160,112,169.87,63.44,10,0,1,64.03,2,2022,12,9,4,4
2022-12-09,2,18,2,3,383,94,95,98.94,78.57,0,0,1,74.91,0,2022,12,9,4,4
2022-12-09,2,19,2,1,496,427,135,444.74,28.58,5,1,1,30.18,2,2022,12,9,4,4
2022-12-09,3,0,0,0,149,145,54,139.15,57.04,5,3,1,61.4,0,2022,12,9,4,4
2022-12-09,3,1,3,1,91,72,150,71.18,40.34,15,3,0,35.74,3,2022,12,9,4,4
2022-12-09,3,2,0,0,350,112,53,105.67,85.01,15,1,1,87.16,1,2022,12,9,4,4
2022-12-09,3,3,4,1,209,55,178,46.03,27.25,20,2,0,31.67,2,2022,12,9,4,4
2022-12-09,3,4,0,1,125,88,126,92.13,54.28,10,2,0,50.5,2,2022,12,9,4,4
2022-12-09,3,5,4,2,172,40,162,53.0,21.91,15,3,1,24.19,3,2022,12,9,4,4
2022-12-09,3,6,1,3,236,37,85,38.9,52.64,20,1,1,57.61,0,2022,12,9,4,4
2022-12-09,3,7,4,2,426,33,26,47.17,29.74,10,1,0,32.82,2,2022,12,9,4,4
2022-12-09,3,8,3,3,285,220,30,222.44,23.94,20,1,1,20.7,3,2022,12,9,4,4
2022-12-09,3,9,1,1,453,131,156,135.36,84.66,20,0,0,81.63,3,2022,12,9,4,4
2022-12-09,3,10,0,3,170,92,38,91.39,18.37,15,2,0,14.08,2,2022,12,9,4,4
2022-12-09,3,11,2,3,485,442,138,442.37,12.51,10,1,1,12.83,3,2022,12,9,4,4
2022-12-09,3,12,4,1,178,120,52,132.94,49.89,20,2,1,53.04,2,2022,12,9,4,4
2022-12-09,3,13,0,0,477,218,53,237.88,59.78,20,2,0,58.02,3,2022,12,9,4,4
2022-12-09,3,14,4,0,399,70,187,83.51,46.03,20,1,1,47.3,0,2022,12,9,4,4
2022-12-09,3,15,2,3,359,179,178,188.24,40.06,15,1,1,40.21,3,2022,12,9,4,4
2022-12-09,3,16,4,1,475,181,101,178.08,89.64,5,2,1,88.08,0,2022,12,9,4,4
2022-12-09,3,17,0,3,318,200,56,217.56,89.82,0,0,1,91.17,0,2022,12,9,4,4
2022-12-09,3,18,2,2,334,234,101,225.42,19.31,0,2,0,15.02,2,2022,12,9,4,4
2022-12-09,3,19,3,1,412,2,119,21.19,34.82,10,3,1,32.07,1,2022,12,9,4,4
2022-12-09,4,0,2,2,352,151,77,148.28,40.39,10,1,1,42.86,0,2022,12,9,4,4
2022-12-09,4,1,0,0,343,233,124,242.28,20.19,0,1,1,24.13,3,2022,12,9,4,4
2022-12-09,4,2,1,2,466,97,74,100.51,92.2,20,2,0,91.65,1,2022,12,9,4,4
2022-12-09,4,3,2,1,334,19,101,10.92,21.36,0,0,0,18.55,1,2022,12,9,4,4
2022-12-09,4,4,4,1,244,242,89,239.5,23.5,15,0,1,19.73,2,2022,12,9,4,4
2022-12-09,4,5,3,2,117,83,197,102.43,13.92,5,3,0,18.18,0,2022,12,9,4,4
2022-12-09,4,6,3,1,62,60,152,70.61,39.15,15,3,0,40.89,2,2022,12,9,4,4
2022-12-09,4,7,2,0,226,68,189,74.12,22.38,20,0,1,19.96,0,2022,12,9,4,4
2022-12-09,4,8,1,2,275,94,192,86.84,90.85,0,0,1,89.35,3,2022,12,9,4,4
2022-12-09,4,9,3,2,204,101,77,97.15,64.32,20,1,0,60.04,3,2022,12,9,4,4
2022-12-09,4,10,3,1,360,66,115,59.97,32.7,5,1,1,32.03,2,2022,12,9,4,4
2022-12-09,4,11,2,1,228,193,25,193.51,73.73,20,2,1,70.83,0,2022,12,9,4,4
2022-12-09,4,12,4,1,369,87,44,82.83,43.72,10,2,0,48.53,2,2022,12,9,4,4
2022-12-09,4,13,0,2,239,63,132,53.75,80.56,10,0,1,79.77,1,2022,12,9,4,4
2022-12-09,4,14,3,1,200,5,63,18.4,69.97,10,2,0,70.19,0,2022,12,9,4,4
2022-12-09,4,15,1,3,385,50,68,65.09,38.12,10,3,0,41.07,3,2022,12,9,4,4
2022-12-09,4,16,2,0,450,211,189,204.05,25.89,5,1,1,25.88,1,2022,12,9,4,4
2022-12-09,4,17,2,1,146,14,111,26.96,55.07,0,2,1,56.1,1,2022,12,9,4,4
2022-12-09,4,18,2,0,148,73,26,78.27,86.32,5,2,1,86.34,1,2022,12,9,4,4
2022-12-09,4,19,0,0,447,136,123,129.55,61.94,0,0,0,57.2,1,2022,12,9,4,4
2022-12-10,0,0,4,2,456,80,69,81.42,90.18,0,2,0,85.83,3,2022,12,10,5,4
2022-12-10,0,1,3,1,124,70,193,61.04,47.53,10,3,1,52.4,0,2022,12,10,5,4
2022-12-10,0,2,2,2,196,58,83,74.1,43.13,15,1,1,42.43,0,2022,12,10,5,4
2022-12-10,0,3,2,3,280,133,24,143.96,18.47,10,2,1,16.08,3,2022,12,10,5,4
2022-12-10,0,4,0,0,145,70,137,78.51,20.33,15,2,0,18.04,3,2022,12,10,5,4
2022-12-10,0,5,0,0,374,309,195,314.49,89.66,20,2,0,85.88,3,2022,12,10,5,4
2022-12-10,0,6,1,0,229,13,84,13.97,21.26,0,0,1,24.34,1,2022,12,10,5,4
2022-12-10,0,7,1,0,156,9,82,4.45,31.53,5,2,1,35.53,2,2022,12,10,5,4
2022-12-10,0,8,3,3,388,29,67,20.14,96.8,15,3,0,101.61,3,2022,12,10,5,4
2022-12-10,0,9,0,0,130,94,177,106.21,99.77,0,3,0,98.32,2,2022,12,10,5,4
2022-12-10,0,10,0,2,232,4,138,-0.92,90.32,15,2,1,85.91,2,2022,12,10,5,4
2022-12-10,0,11,0,1,273,219,85,236.51,40.49,20,1,0,43.97,0,2022,12,10,5,4
2022-12-10,0,12,0,1,75,24,153,19.26,18.11,10,2,0,17.73,1,2022,12,10,5,4
2022-12-10,0,13,2,2,305,260,166,264.6,95.16,15,3,1,90.7,3,2022,12,10,5,4
2022-12-10,0,14,4,0,402,20,153,18.68,39.12,15,2,0,43.33,3,2022,12,10,5,4
2022-12-10,0,15,3,1,371,70,44,73.56,55.62,5,1,0,51.62,1,2022,12,10,5,4
2022-12-10,0,16,0,3,50,9,146,26.6,81.97,20,3,0,81.84,3,2022,12,10,5,4
2022-12-10,0,17,1,3,350,105,157,103.11,98.65,15,3,0,95.43,1,2022,12,10,5,4
2022-12-10,0,18,1,0,68,0,114,15.55,51.3,15,3,0,50.15,0,2022,12,10,5,4
2022-12-10,0,19,0,3,468,326,39,333.91,64.27,5,3,1,60.46,1,2022,12,10,5,4
2022-12-10,1,0,3,0,202,20,120,17.5,97.93,20,1,0,93.38,2,2022,12,10,5,4
2022-12-10,1,1,4,2,186,29,142,34.66,22.66,15,1,1,23.74,2,2022,12,10,5,4
2022-12-10,1,2,0,0,167,136,53,148.87,87.41,5,0,0,88.21,0,2022,12,10,5,4
2022-12-10,1,3,2,1,152,68,43,76.34,39.2,20,1,1,41.42,3,2022,12,10,5,4
2022-12-10,1,4,0,0,296,54,143,51.32,43.78,15,1,1,41.44,0,2022,12,10,5,4
2022-12-10,1,5,2,3,456,163,53,176.66,68.03,20,0,1,70.39,2,2022,12,10,5,4
2022-12-10,1,6,4,0,384,74,133,65.38,62.47,20,1,0,58.37,0,2022,12,10,5,4
2022-12-10,1,7,0,1,154,15,145,7.34,34.2,0,2,0,29.91,1,2022,12,10,5,4
2022-12-10,1,8,2,1,309,254,126,249.44,81.56,10,3,0,85.83,2,2022,12,10,5,4
2022-12-10,1,9,0,2,80,7,85,24.53,88.53,5,2,0,88.33,2,2022,12,10,5,4
2022-12-10,1,10,1,2,452,134,163,138.86,61.73,20,2,1,60.6,1,2022,12,10,5,4
2022-12-10,1,11,3,1,437,436,69,451.69,93.95,10,0,1,95.48,3,2022,12,10,5,4
2022-12-10,1,12,4,0,244,127,49,146.94,25.65,0,2,0,24.81,0,2022,12,10,5,4
2022-12-10,1,13,3,3,327,46,160,38.82,42.09,20,3,1,37.13,1,2022,12,10,5,4
2022-12-10,1,14,4,3,130,39,114,35.44,13.34,20,0,0,16.65,1,2022,12,10,5,4
2022-12-10,1,15,4,3,370,252,93,255.31,13.82,0,2,1,12.91,1,2022,12,10,5,4
2022-12-10,1,16,0,3,494,318,131,326.75,24.1,15,0,1,24.19,0,2022,12,10,5,4
2022-12-10,1,17,4,3,115,21,149,30.9,44.3,0,1,1,48.06,1,2022,12,10,5,4
2022-12-10,1,18,3,3,87,27,25,28.58,45.44,0,3,0,46.29,1,2022,12,10,5,4
2022-12-10,1,19,1,0,53,27,43,30.22,96.78,5,1,0,100.12,3,2022,12,10,5,4
2022-12-10,2,0,3,0,124,30,115,28.2,56.67,10,1,0,56.94,0,2022,12,10,5,4
2022-12-10,2,1,1,1,250,149,84,142.1,60.94,0,2,0,60.98,3,2022,12,10,5,4
2022-12-10,2,2,1,2,488,271,68,276.8,46.53,5,1,0,48.01,2,2022,12,10,5,4
2022-12-10,2,3,3,3,348,100,161,106.51,10.28,10,0,1,8.95,1,2022,12,10,5,4
2022-12-10,2,4,4,0,148,133,143,138.21,43.5,15,1,1,39.64,2,2022,12,10,5,4
2022-12-10,2,5,0,3,468,83,159,97.2,76.11,0,1,1,76.73,1,2022,12,10,5,4
2022-12-10,2,6,0,1,128,110,154,114.93,62.87,20,2,0,60.65,2,2022,12,10,5,4
2022-12-10,2,7,2,0,67,45,155,40.46,97.93,15,3,1,101.86,2,2022,12,10,5,4
2022-12-10,2,8,3,3,226,194,59,213.88,31.02,15,0,0,30.57,3,2022,12,10,5,4
2022-12-10,2,9,0,0,398,206,190,202.58,94.3,10,3,1,94.67,0,2022,12,10,5,4
2022-12-10,2,10,0,2,140,116,170,110.93,54.94,5,1,0,54.82,2,2022,12,10,5,4
2022-12-10,2,11,0,1,76,31,156,40.2,29.11,20,2,1,24.33,2,2022,12,10,5,4
2022-12-10,2,12,2,0,481,380,126,375.14,12.97,0,3,1,9.47,0,2022,12,10,5,4
2022-12-10,2,13,4,0,351,298,155,309.76,37.61,20,0,1,38.87,1,2022,12,10,5,4
2022-12-10,2,14,4,1,459,7,81,-2.86,54.98,20,3,1,52.09,3,2022,12,10,5,4
2022-12-10,2,15,3,1,79,8,58,9.39,15.13,10,3,1,12.09,1,2022,12,10,5,4
2022-12-10,2,16,0,1,166,86,136,76.8,64.68,5,3,1,61.64,1,2022,12,10,5,4
2022-12-10,2,17,1,2,267,43,22,42.6,18.76,5,3,1,19.9,3,2022,12,10,5,4
2022-12-10,2,18,0,3,359,177,39,196.05,64.64,0,2,0,69.3,0,2022,12,10,5,4
2022-12-10,2,19,0,3,337,127,30,119.52,53.22,5,2,1,49.74,3,2022,12,10,5,4
2022-12-10,3,0,4,2,233,175,144,188.97,12.18,10,0,1,7.63,2,2022,12,10,5,4
2022-12-10,3,1,2,3,98,17,93,33.79,51.81,20,1,0,52.69,1,2022,12,10,5,4
2022-12-10,3,2,4,0,368,159,139,174.75,16.55,20,2,1,21.5,0,2022,12,10,5,4
2022-12-10,3,3,3,1,463,120,64,133.73,43.7,10,2,1,41.46,0,2022,12,10,5,4
2022-12-10,3,4,2,2,129,76,71,80.54,38.03,10,1,1,33.13,2,2022,12,10,5,4
2022-12-10,3,5,0,3,127,95,170,85.81,42.0,15,3,1,42.22,3,2022,12,10,5,4
2022-12-10,3,6,3,1,79,55,194,49.0,95.12,5,2,0,96.95,1,2022,12,10,5,4
2022-12-10,3,7,0,3,131,22,113,30.13,80.65,0,3,0,82.55,2,2022,12,10,5,4
2022-12-10,3,8,2,3,472,221,173,233.31,29.76,20,1,0,29.72,0,2022,12,10,5,4
2022-12-10,3,9,4,0,345,108,112,117.38,78.08,20,3,1,74.86,1,2022,12,10,5,4
2022-12-10,3,10,3,0,256,169,55,171.95,85.24,15,0,1,86.04,1,2022,12,10,5,4
2022-12-10,3,11,3,0,184,155,89,163.29,29.91,5,1,0,29.02,3,2022,12,10,5,4
2022-12-10,3,12,1,0,61,53,159,44.23,63.19,0,0,1,59.3,3,2022,12,10,5,4
2022-12-10,3,13,3,3,83,12,35,8.58,54.48,15,3,1,56.9,1,2022,12,10,5,4
2022-12-10,3,14,0,2,271,64,134,66.98,25.89,15,3,0,25.99,3,2022,12,10,5,4
2022-12-10,3,15,2,3,271,257,70,264.16,83.34,5,3,0,85.7,3,2022,12,10,5,4
2022-12-10,3,16,1,3,273,260,192,264.3,73.98,0,2,0,73.89,2,2022,12,10,5,4
2022-12-10,3,17,0,0,285,141,61,156.54,75.72,20,3,0,79.44,1,2022,12,10,5,4
2022-12-10,3,18,2,1,328,107,57,121.79,44.3,20,1,1,43.48,3,2022,12,10,5,4
2022-12-10,3,19,2,1,322,133,63,123.02,41.74,5,0,0,45.86,1,2022,12,10,5,4
2022-12-10,4,0,4,1,477,30,45,41.45,22.44,5,0,0,24.38,2,2022,12,10,5,4
2022-12-10,4,1,4,1,214,3,100,0.3,95.55,20,3,1,98.05,2,2022,12,10,5,4
2022-12-10,4,2,3,3,319,238,110,229.96,53.56,15,1,0,55.2,1,2022,12,10,5,4
2022-12-10,4,3,4,0,234,9,147,17.25,45.5,10,1,1,46.71,1,2022,12,10,5,4
2022-12-10,4,4,1,1,173,162,84,155.69,89.88,0,1,1,86.76,1,2022,12,10,5,4
2022-12-10,4,5,1,0,232,169,138,159.43,57.78,20,1,0,60.54,3,2022,12,10,5,4
2022-12-10,4,6,4,0,70,36,27,38.36,43.39,10,3,1,41.61,0,2022,12,10,5,4
2022-12-10,4,7,4,3,326,14,21,8.54,69.54,15,3,1,70.64,2,2022,12,10,5,4
2022-12-10,4,8,1,3,448,227,182,222.37,21.71,10,0,0,16.84,3,2022,12,10,5,4
2022-12-10,4,9,2,3,233,184,171,198.0,91.19,5,3,1,92.56,3,2022,12,10,5,4
2022-12-10,4,10,0,1,461,21,117,22.29,72.4,0,1,0,75.27,0,2022,12,10,5,4
2022-12-10,4,11,4,3,91,10,176,1.37,32.15,5,2,0,31.42,3,2022,12,10,5,4
2022-12-10,4,12,1,2,155,91,130,91.25,69.76,0,1,1,66.85,3,2022,12,10,5,4
2022-12-10,4,13,3,1,231,114,43,113.76,94.42,20,3,0,91.61,1,2022,12,10,5,4
2022-12-10,4,14,0,3,155,38,24,51.95,16.44,10,0,1,16.71,2,2022,12,10,5,4
2022-12-10,4,15,3,1,270,84,192,79.75,26.47,5,3,1,26.79,3,2022,12,10,5,4
2022-12-10,4,16,0,2,305,205,186,216.28,42.93,20,3,0,47.92,0,2022,12,10,5,4
2022-12-10,4,17,3,0,285,255,188,245.45,51.58,15,3,0,51.02,3,2022,12,10,5,4
2022-12-10,4,18,4,2,470,47,64,53.96,61.48,0,0,1,58.92,2,2022,12,10,5,4
2022-12-10,4,19,3,1,153,116,129,115.81,12.93,10,2,1,9.88,0,2022,12,10,5,4
2022-12-11,0,0,1,0,119,15,157,32.99,61.17,20,2,1,62.84,2,2022,12,11,6,4
2022-12-11,0,1,2,3,228,45,87,35.89,49.52,10,1,1,52.28,2,2022,12,11,6,4
2022-12-11,0,2,0,3,382,179,141,185.67,43.7,20,3,1,47.13,0,2022,12,11,6,4
2022-12-11,0,3,1,1,242,9,80,21.56,79.65,5,1,1,82.58,2,2022,12,11,6,4
2022-12-11,0,4,1,1,103,36,45,47.4,80.32,10,1,1,80.96,3,2022,12,11,6,4
2022-12-11,0,5,0,0,404,267,35,273.99,74.7,20,2,0,72.41,0,2022,12,11,6,4
2022-12-11,0,6,2,1,199,170,148,170.68,11.65,5,0,0,11.52,3,2022,12,11,6,4
2022-12-11,0,7,2,2,335,311,105,302.34,56.13,20,1,1,58.88,2,2022,12,11,6,4
2022-12-11,0,8,3,3,449,262,189,259.93,58.38,5,3,1,60.15,2,2022,12,11,6,4
2022-12-11,0,9,3,0,274,45,54,35.44,40.65,15,1,1,37.35,0,2022,12,11,6,4
2022-12-11,0,10,2,2,422,274,32,267.46,57.84,15,0,0,59.15,1,2022,12,11,6,4
2022-12-11,0,11,1,1,69,31,69,36.11,34.66,5,1,1,31.69,1,2022,12,11,6,4
2022-12-11,0,12,2,3,466,342,76,341.31,69.55,10,1,1,73.96,3,2022,12,11,6,4
2022-12-11,0,13,4,1,310,220,108,226.89,92.54,0,1,1,96.35,0,2022,12,11,6,4
2022-12-11,0,14,1,1,288,90,25,106.18,80.97,5,1,1,77.42,3,2022,12,11,6,4
2022-12-11,0,15,2,3,207,76,177,85.34,50.6,15,0,0,49.99,3,2022,12,11,6,4
2022-12-11,0,16,2,0,78,0,28,-4.63,35.9,20,1,0,37.47,2,2022,12,11,6,4
2022-12-11,0,17,3,3,141,115,53,119.51,49.32,20,0,0,48.52,0,2022,12,11,6,4
2022-12-11,0,18,1,3,80,42,180,33.84,95.43,15,0,1,95.91,2,2022,12,11,6,4
2022-12-11,0,19,3,1,270,59,75,58.03,90.95,5,0,1,94.94,0,2022,12,11,6,4
2022-12-11,1,0,0,2,328,308,43,315.9,49.17,15,1,0,51.41,0,2022,12,11,6,4
2022-12-11,1,1,1,0,457,365,45,359.1,63.86,15,0,1,61.84,1,2022,12,11,6,4
